season,team,player_name,player_sofa_id,tm_href,position,position_label,birth_date,age,market_value,rating,goals,assists,expectedGoals,expectedAssists,minutesPlayed,matchesStarted,appearances,yellowCards,redCards,shotsOnTarget,accuratePassesPercentage,keyPasses,successfulDribblesPercentage,tackles,interceptions,bigChancesCreated,bigChancesMissed
Bundesliga 22/23,Eintracht Frankfurt,Randal Kolo Muani,871706,/randal-kolo-muani/profil/spieler/487969,F,Atacante,1998-12-05,23.7,80000000.0,7.08,15,11,13.24,5.84,2646,31,32,4,1,32,67.04,41,51.08,14,3,11,14
Bundesliga 22/23,Eintracht Frankfurt,Luca Pellegrini,826186,/luca-pellegrini/profil/spieler/346567,D,Defensor,1999-03-07,23.4,7000000.0,7.0,0,0,0.57,0.87,558,7,9,1,0,2,72.7,8,47.83,13,7,1,0
Bundesliga 22/23,Eintracht Frankfurt,Philipp Max,142672,/philipp-max/profil/spieler/111275,D,Defensor,1993-09-30,28.8,3000000.0,6.99,0,1,0.68,2.36,697,8,10,1,0,3,80.47,16,50.0,12,3,4,0
Bundesliga 22/23,Eintracht Frankfurt,Daichi Kamada,794338,/daichi-kamada/profil/spieler/356141,M,Meio-campo,1996-08-05,26.0,27000000.0,6.93,9,6,9.87,3.53,2270,25,32,3,0,15,83.35,34,44.12,51,16,4,9
Bundesliga 22/23,Eintracht Frankfurt,Hrvoje Smolčić,974582,/hrvoje-smolcic/profil/spieler/571299,D,Defensor,2000-08-17,22.0,4000000.0,6.93,0,0,0.17,0.05,472,4,9,0,0,0,80.79,0,100.0,8,5,0,0
Bundesliga 22/23,Eintracht Frankfurt,Aurélio Buta,357752,/aurelio-buta/profil/spieler/258039,D,Defensor,1997-02-10,25.5,8000000.0,6.92,3,2,0.6,2.26,1321,15,18,3,0,4,77.84,18,45.45,33,10,6,0
Bundesliga 22/23,Eintracht Frankfurt,Christopher Lenz,168897,/christopher-lenz/profil/spieler/159844,D,Defensor,1994-09-22,27.9,2500000.0,6.9,0,2,0.57,3.12,1285,13,24,1,0,2,82.59,25,84.62,29,21,6,0
Bundesliga 22/23,Eintracht Frankfurt,Mario Götze,66518,/mario-gotze/profil/spieler/74842,M,Meio-campo,1992-06-03,30.2,12000000.0,6.89,3,1,3.23,6.74,2749,32,32,6,0,9,78.21,44,35.71,42,13,6,3
Bundesliga 22/23,Eintracht Frankfurt,Djibril Sow,799054,/djibril-sow/profil/spieler/212723,M,Meio-campo,1997-02-06,25.5,22000000.0,6.86,4,0,1.73,1.3,2649,30,32,9,0,10,85.77,17,61.11,41,28,1,0
Bundesliga 22/23,Eintracht Frankfurt,Tuta,964191,/tuta/profil/spieler/546213,D,Defensor,1999-07-04,23.1,15000000.0,6.81,2,1,2.29,0.85,2717,30,31,8,0,3,80.41,6,55.0,53,49,2,1
Bundesliga 22/23,Eintracht Frankfurt,Evan Ndicka,848287,/evan-ndicka/profil/spieler/371149,D,Defensor,1999-08-20,22.9,28000000.0,6.81,1,0,1.36,0.35,2693,30,30,4,0,3,86.36,3,66.67,25,31,0,1
Bundesliga 22/23,Eintracht Frankfurt,Almamy Touré,580952,/almamy-toure/profil/spieler/216181,D,Defensor,1996-04-28,26.3,2500000.0,6.8,0,1,0.51,0.53,400,5,7,1,0,1,82.22,1,75.0,13,10,1,1
Bundesliga 22/23,Eintracht Frankfurt,Jesper Lindstrøm,947929,/jesper-lindstrom/profil/spieler/513245,M,Meio-campo,2000-02-29,22.4,28000000.0,6.77,7,2,5.94,3.15,1693,22,27,2,0,19,67.9,19,35.0,26,9,4,4
Bundesliga 22/23,Eintracht Frankfurt,Eric Ebimbe,904994,,M,Meio-campo,2000-11-21,21.7,,6.76,3,1,3.66,1.33,1065,10,19,4,0,10,72.69,9,43.59,30,11,2,2
Bundesliga 22/23,Eintracht Frankfurt,Kristijan Jakić,796206,/kristijan-jakic/profil/spieler/374954,M,Meio-campo,1997-05-14,25.2,7000000.0,6.76,1,0,0.73,0.91,1467,17,24,4,0,4,79.26,7,53.33,33,14,1,0
Bundesliga 22/23,Eintracht Frankfurt,Sebastian Rode,35194,/sebastian-rode/profil/spieler/44466,M,Meio-campo,1990-10-11,31.8,2000000.0,6.74,4,1,0.88,1.32,1423,19,27,6,0,4,84.09,12,63.64,38,16,1,0
Bundesliga 22/23,Eintracht Frankfurt,Makoto Hasebe,24397,/makoto-hasebe/profil/spieler/39259,D,Defensor,1984-01-18,38.5,800000.0,6.72,0,0,0.0,0.46,1309,15,18,1,0,0,88.04,2,0.0,18,17,1,0
Bundesliga 22/23,Eintracht Frankfurt,Rafael Borré,560116,/rafael-borre/profil/spieler/323831,F,Atacante,1995-09-15,26.9,9000000.0,6.68,2,2,4.07,1.83,1101,10,32,5,0,9,73.03,15,53.33,25,2,2,4
Bundesliga 22/23,Eintracht Frankfurt,Kevin Trapp,38440,/kevin-trapp/profil/spieler/45672,G,Goleiro,1990-07-08,32.1,8500000.0,6.68,0,0,0.0,0.02,2970,33,33,3,0,0,65.03,0,0.0,1,0,0,0
Bundesliga 22/23,Eintracht Frankfurt,Ansgar Knauff,997012,/ansgar-knauff/profil/spieler/429874,F,Atacante,2002-01-10,20.6,8000000.0,6.67,1,1,0.9,2.4,1300,14,24,2,0,7,66.67,8,40.0,36,15,1,1
Bundesliga 22/23,Eintracht Frankfurt,Lucas Alario,249893,/lucas-alario/profil/spieler/193782,F,Atacante,1992-10-08,29.8,2500000.0,6.66,1,0,1.44,0.37,333,2,20,0,0,4,65.88,1,62.5,3,2,0,1
Bundesliga 22/23,Eintracht Frankfurt,Paxten Aaronson,1035515,/paxten-aaronson/profil/spieler/795738,M,Meio-campo,2003-08-26,18.9,4500000.0,6.61,0,0,0.17,0.14,170,0,7,1,0,1,77.42,1,50.0,6,0,0,0
Bundesliga 22/23,Eintracht Frankfurt,Faride Alidou,994197,/faride-alidou/profil/spieler/456492,F,Atacante,2001-07-18,21.0,2500000.0,6.54,0,1,0.09,0.25,189,0,15,0,0,0,76.62,3,20.0,8,1,1,0
Bundesliga 22/23,Eintracht Frankfurt,Timothy Chandler,40239,/timothy-chandler/profil/spieler/49723,M,Meio-campo,1990-03-29,32.3,700000.0,6.47,0,0,0.0,0.06,83,0,6,0,0,0,60.0,1,25.0,2,0,0,0
Bundesliga 22/23,Eintracht Frankfurt,Filip Kostić,126588,/filip-kostic/profil/spieler/161011,M,Meio-campo,1992-11-01,29.7,22000000.0,6.4,0,0,0.02,0.07,74,1,1,1,0,0,69.23,1,50.0,2,1,0,0
Bundesliga 22/23,Eintracht Frankfurt,Dario Gebuhr,1130349,/dario-gebuhr/profil/spieler/666168,D,Defensor,2003-05-06,19.2,400000.0,6.4,0,0,0.0,0.0,20,0,1,0,0,0,83.33,0,0.0,0,0,0,0
Bundesliga 22/23,Eintracht Frankfurt,Marcel Wenig,1130114,/marcel-wenig/profil/spieler/654872,M,Meio-campo,2004-05-04,18.2,800000.0,0.0,0,0,0.0,0.0,3,0,1,0,0,0,90.0,0,0.0,0,0,0,0
Bundesliga 22/23,SV Werder Bremen,Niclas Füllkrug,132645,/niclas-fullkrug/profil/spieler/75489,F,Atacante,1993-02-09,29.5,13000000.0,7.3,16,5,12.81,3.42,2479,28,28,4,0,37,63.83,34,58.49,9,1,5,12
Bundesliga 22/23,SV Werder Bremen,Marvin Ducksch,258325,/marvin-ducksch/profil/spieler/125103,F,Atacante,1994-03-07,28.4,7500000.0,7.28,12,6,11.3,6.01,2863,34,34,4,0,44,69.07,52,42.86,8,9,5,9
Bundesliga 22/23,SV Werder Bremen,Michael Zetterer,190161,/michael-zetterer/profil/spieler/196813,G,Goleiro,1995-07-12,27.1,500000.0,7.1,0,0,0.0,0.01,151,1,2,0,0,0,62.5,0,0.0,0,0,0,0
Bundesliga 22/23,SV Werder Bremen,Mitchell Weiser,138150,/mitchell-weiser/profil/spieler/119211,M,Meio-campo,1994-04-21,28.3,6000000.0,7.02,2,9,2.56,6.93,2520,29,30,7,0,8,70.0,40,42.57,71,28,17,2
Bundesliga 22/23,SV Werder Bremen,Niklas Schmidt,795002,/niklas-schmidt/profil/spieler/275249,M,Meio-campo,1998-03-01,24.4,2500000.0,6.87,3,0,1.63,1.69,1083,11,24,3,0,9,76.47,16,76.74,25,5,0,3
Bundesliga 22/23,SV Werder Bremen,Jiří Pavlenka,154040,/jiri-pavlenka/profil/spieler/260053,G,Goleiro,1992-04-14,30.3,3000000.0,6.83,0,0,0.0,0.12,2909,33,33,1,0,0,66.93,0,0.0,1,3,0,0
Bundesliga 22/23,SV Werder Bremen,Niklas Stark,229544,/niklas-stark/profil/spieler/162434,D,Defensor,1995-04-14,27.3,5500000.0,6.8,0,0,0.2,0.36,2082,23,27,9,0,1,82.62,4,100.0,56,37,1,0
Bundesliga 22/23,SV Werder Bremen,Amos Pieper,851254,/amos-pieper/profil/spieler/334221,D,Defensor,1998-01-17,24.5,6000000.0,6.78,2,1,0.72,0.91,1955,22,29,9,0,4,79.02,5,100.0,46,29,0,0
Bundesliga 22/23,SV Werder Bremen,Miloš Veljković,227224,/milos-veljkovic/profil/spieler/202228,D,Defensor,1995-09-26,26.8,5500000.0,6.78,1,1,0.49,0.77,2264,25,29,2,0,2,81.64,7,75.0,30,33,1,0
Bundesliga 22/23,SV Werder Bremen,Marco Friedl,825771,/marco-friedl/profil/spieler/156990,D,Defensor,1998-03-16,24.4,7000000.0,6.77,0,0,0.53,1.61,2597,30,30,8,1,1,82.3,8,66.67,62,58,1,0
Bundesliga 22/23,SV Werder Bremen,Anthony Jung,103442,/anthony-jung/profil/spieler/58995,D,Defensor,1991-11-03,30.7,1500000.0,6.72,2,5,1.3,1.72,2635,32,34,2,0,6,76.61,22,54.17,46,22,2,1
Bundesliga 22/23,SV Werder Bremen,Leonardo Bittencourt,111969,/leonardo-bittencourt/profil/spieler/93844,M,Meio-campo,1993-12-19,28.6,2800000.0,6.72,3,2,1.36,2.44,1642,22,25,10,0,9,75.95,15,46.43,53,9,2,0
Bundesliga 22/23,SV Werder Bremen,Ilia Gruev,911679,/ilia-gruev/profil/spieler/381753,M,Meio-campo,2000-05-06,22.2,3000000.0,6.68,0,0,0.34,0.99,1594,18,31,2,0,1,86.93,8,55.56,44,22,2,0
Bundesliga 22/23,SV Werder Bremen,Oliver Burke,608362,/oliver-burke/profil/spieler/341317,F,Atacante,1997-04-07,25.3,2500000.0,6.67,2,0,1.03,0.12,267,1,15,0,0,5,70.27,4,33.33,1,0,1,1
Bundesliga 22/23,SV Werder Bremen,Jens Stage,830142,/jens-stage/profil/spieler/289835,M,Meio-campo,1996-11-08,25.7,5000000.0,6.66,3,3,3.07,2.56,1859,21,32,5,0,7,68.05,17,64.29,34,16,3,4
Bundesliga 22/23,SV Werder Bremen,Romano Schmid,830127,/romano-schmid/profil/spieler/346853,M,Meio-campo,2000-01-27,22.5,4500000.0,6.64,1,3,1.5,2.15,1519,15,27,3,0,3,76.76,22,39.02,24,7,2,0
Bundesliga 22/23,SV Werder Bremen,Christian Groß,40323,/christian-gross/profil/spieler/58396,D,Defensor,1989-02-08,33.5,500000.0,6.64,1,1,0.17,0.72,1896,23,26,4,0,1,81.2,5,65.22,56,23,1,1
Bundesliga 22/23,SV Werder Bremen,Lee Buchanan,973785,/lee-buchanan/profil/spieler/532539,D,Defensor,2001-03-07,21.4,3500000.0,6.63,1,0,0.29,0.56,476,2,21,2,0,1,68.25,6,0.0,14,12,3,0
Bundesliga 22/23,SV Werder Bremen,Maximilian Philipp,171927,/maximilian-philipp/profil/spieler/143891,F,Atacante,1994-03-01,28.4,2000000.0,6.61,1,0,2.05,0.35,552,4,18,1,0,4,79.41,5,41.67,8,3,0,2
Bundesliga 22/23,SV Werder Bremen,Fabio Chiarodia,1130067,/fabio-chiarodia/profil/spieler/724104,D,Defensor,2005-06-05,17.2,1000000.0,6.55,0,0,0.0,0.01,72,1,3,0,0,0,68.18,0,0.0,0,2,0,0
Bundesliga 22/23,SV Werder Bremen,Nicolai Rapp,787931,/nicolai-rapp/profil/spieler/185427,D,Defensor,1996-12-13,25.6,700000.0,6.52,0,0,0.08,0.03,82,0,7,0,0,0,80.7,0,0.0,3,0,0,0
Bundesliga 22/23,SV Werder Bremen,Eren Dinkçi,1067120,/eren-dinkci/profil/spieler/645774,F,Atacante,2001-12-13,20.6,1000000.0,6.46,0,0,0.44,1.24,247,0,17,0,0,0,66.67,6,28.57,5,0,0,1
Bundesliga 22/23,SV Werder Bremen,Felix Agu,933398,/felix-agu/profil/spieler/393512,D,Defensor,1999-09-27,22.8,1000000.0,6.23,0,0,0.04,0.05,51,0,3,0,0,0,66.67,1,0.0,1,0,0,0
Bundesliga 22/23,SV Werder Bremen,Jean-Manuel Mbom,941342,,D,Defensor,2000-02-24,22.4,,6.1,0,0,0.0,0.0,13,0,2,0,0,0,66.67,0,0.0,0,0,0,0
Bundesliga 22/23,SV Werder Bremen,Dikeni Salifou,1166767,/dikeni-salifou/profil/spieler/664973,M,Meio-campo,2003-06-08,19.1,200000.0,0.0,0,0,0.0,0.0,1,0,1,0,0,0,0.0,0,0.0,0,0,0,0
Bundesliga 22/23,VfL Wolfsburg,Maximilian Arnold,147289,/maximilian-arnold/profil/spieler/117674,M,Meio-campo,1994-05-27,28.2,14000000.0,7.27,5,3,5.15,4.85,2775,32,32,5,0,15,83.22,43,61.54,62,26,8,2
Bundesliga 22/23,VfL Wolfsburg,Paulo Otávio,552180,/paulo-otavio/profil/spieler/221611,D,Defensor,1994-11-23,27.7,4000000.0,7.04,0,5,0.82,3.26,2050,25,25,7,0,1,75.22,23,53.66,72,28,7,0
Bundesliga 22/23,VfL Wolfsburg,Felix Nmecha,907463,/felix-nmecha/profil/spieler/406640,M,Meio-campo,2000-10-10,21.8,15000000.0,7.0,3,5,2.75,1.58,1847,19,30,3,0,9,76.7,20,66.67,41,25,6,4
Bundesliga 22/23,VfL Wolfsburg,Koen Casteels,70987,/koen-casteels/profil/spieler/108880,G,Goleiro,1992-06-25,30.1,8000000.0,6.99,0,0,0.07,0.1,3060,34,34,0,0,0,74.09,1,0.0,0,1,1,0
Bundesliga 22/23,VfL Wolfsburg,Patrick Wimmer,987504,/patrick-wimmer/profil/spieler/533295,M,Meio-campo,2001-05-30,21.2,18000000.0,6.97,4,8,4.41,5.56,1664,23,26,7,0,14,65.5,38,44.07,38,15,10,6
Bundesliga 22/23,VfL Wolfsburg,Jonas Wind,826069,/jonas-wind/profil/spieler/391004,F,Atacante,1999-02-07,23.5,14000000.0,6.9,6,0,5.23,2.04,1300,15,24,1,0,10,67.03,14,35.0,14,1,2,2
Bundesliga 22/23,VfL Wolfsburg,Ridle Baku,856553,/ridle-baku/profil/spieler/327251,D,Defensor,1998-04-08,24.3,13000000.0,6.86,5,3,2.91,5.04,2581,29,33,6,0,12,78.9,28,46.0,50,21,5,2
Bundesliga 22/23,VfL Wolfsburg,Max Kruse,26687,/max-kruse/profil/spieler/36182,F,Atacante,1988-03-19,34.4,900000.0,6.86,0,0,0.75,0.22,270,2,5,0,0,2,76.64,3,50.0,1,0,0,0
Bundesliga 22/23,VfL Wolfsburg,Micky van de Ven,998247,/micky-van-de-ven/profil/spieler/557459,D,Defensor,2001-04-19,21.3,30000000.0,6.85,1,1,1.43,1.44,2970,33,33,5,0,1,88.3,6,70.37,45,26,2,0
Bundesliga 22/23,VfL Wolfsburg,Maxence Lacroix,879674,/maxence-lacroix/profil/spieler/434224,D,Defensor,2000-04-06,22.3,17000000.0,6.85,1,0,0.5,0.25,1627,18,24,1,0,1,87.12,3,87.5,22,26,0,0
Bundesliga 22/23,VfL Wolfsburg,Lukas Nmecha,803185,/lukas-nmecha/profil/spieler/314288,F,Atacante,1998-12-14,23.6,12000000.0,6.83,4,0,3.02,0.39,905,10,16,3,0,7,66.15,6,55.56,5,3,1,3
Bundesliga 22/23,VfL Wolfsburg,Bartol Franjić,880742,/bartol-franjic/profil/spieler/370998,D,Defensor,2000-01-14,22.5,3000000.0,6.83,0,1,0.25,0.06,230,3,5,0,0,2,78.21,2,50.0,4,5,1,1
Bundesliga 22/23,VfL Wolfsburg,Sebastiaan Bornauw,826167,/sebastiaan-bornauw/profil/spieler/338629,D,Defensor,1999-03-22,23.4,8500000.0,6.8,1,0,0.39,0.26,1931,23,26,8,0,3,86.18,1,50.0,29,31,0,1
Bundesliga 22/23,VfL Wolfsburg,Mattias Svanberg,796987,/mattias-svanberg/profil/spieler/342405,M,Meio-campo,1999-01-05,23.6,18000000.0,6.78,4,6,4.41,4.37,1841,21,32,4,0,10,71.81,27,43.59,25,21,9,4
Bundesliga 22/23,VfL Wolfsburg,Kevin Paredes,1016810,/kevin-paredes/profil/spieler/711517,M,Meio-campo,2003-05-07,19.2,5000000.0,6.78,1,3,0.17,1.36,519,1,22,2,0,2,79.89,14,36.36,13,6,3,0
Bundesliga 22/23,VfL Wolfsburg,Yannick Gerhardt,169255,/yannick-gerhardt/profil/spieler/119277,M,Meio-campo,1994-03-13,28.4,6000000.0,6.78,6,4,5.72,2.0,1873,22,29,3,0,13,76.01,20,26.67,29,7,3,6
Bundesliga 22/23,VfL Wolfsburg,Josuha Guilavogui,45686,/josuha-guilavogui/profil/spieler/93704,D,Defensor,1990-09-19,31.9,2000000.0,6.76,1,0,0.54,0.96,1180,11,23,4,0,2,84.61,4,100.0,18,23,1,0
Bundesliga 22/23,VfL Wolfsburg,Jakub Kamiński,801263,/jakub-kaminski/profil/spieler/407098,M,Meio-campo,2002-06-05,20.2,12000000.0,6.74,4,2,5.02,3.89,2067,25,31,0,0,16,76.36,28,45.16,36,8,6,9
Bundesliga 22/23,VfL Wolfsburg,Kilian Fischer,995316,/kilian-fischer/profil/spieler/435796,D,Defensor,2000-10-12,21.8,2000000.0,6.65,0,0,0.35,0.34,501,5,10,2,0,1,83.0,5,50.0,9,5,0,1
Bundesliga 22/23,VfL Wolfsburg,Josip Brekalo,357598,/josip-brekalo/profil/spieler/293169,M,Meio-campo,1998-06-23,24.1,5000000.0,6.63,0,1,0.1,0.36,277,3,6,0,0,1,73.85,5,71.43,2,2,0,0
Bundesliga 22/23,VfL Wolfsburg,Omar Marmoush,873554,/omar-marmoush/profil/spieler/445939,F,Atacante,1999-02-07,23.5,6000000.0,6.63,5,1,6.1,1.4,1478,15,33,2,0,17,68.36,12,42.7,16,7,2,5
Bundesliga 22/23,VfL Wolfsburg,Aster Vranckx,989371,/aster-vranckx/profil/spieler/503881,M,Meio-campo,2002-10-04,19.8,8500000.0,6.6,0,0,0.0,0.0,13,0,1,0,0,0,66.67,0,0.0,0,0,0,0
Bundesliga 22/23,VfL Wolfsburg,Luca Waldschmidt,319861,/luca-waldschmidt/profil/spieler/196095,F,Atacante,1996-05-19,26.2,3000000.0,6.59,4,0,3.47,0.55,521,4,18,0,0,6,77.85,1,50.0,5,3,0,2
Bundesliga 22/23,VfL Wolfsburg,Nicolas Cozza,886286,/nicolas-cozza/profil/spieler/485965,D,Defensor,1999-01-08,23.6,3500000.0,6.55,0,0,0.0,0.01,97,0,5,0,0,0,73.81,0,0.0,3,0,0,0
Bundesliga 22/23,VfL Wolfsburg,Dženan Pejčinović,1127790,/dzenan-pejcinovic/profil/spieler/819636,F,Atacante,2005-02-15,17.5,1000000.0,6.5,0,0,0.0,0.0,10,0,1,0,0,0,0.0,0,0.0,0,0,0,0
Bundesliga 22/23,VfL Wolfsburg,Lukáš Ambros,1142171,/lukas-ambros/profil/spieler/671548,M,Meio-campo,2004-06-05,18.2,200000.0,4.1,0,0,0.0,0.0,16,0,1,0,0,0,100.0,0,0.0,1,0,0,0
Bundesliga 22/23,1. FC Köln,Florian Kainz,78781,/florian-kainz/profil/spieler/106270,M,Meio-campo,1992-10-24,29.8,5000000.0,7.23,6,10,5.97,8.75,2371,31,32,4,1,22,72.63,72,48.53,21,32,17,0
Bundesliga 22/23,1. FC Köln,Ellyes Skhiri,591706,/ellyes-skhiri/profil/spieler/290587,M,Meio-campo,1995-05-10,27.2,13000000.0,7.17,7,1,5.31,1.83,2857,32,32,5,0,13,88.39,27,75.0,78,56,3,3
Bundesliga 22/23,1. FC Köln,Jeff Chabot,863271,/jeff-chabot/profil/spieler/303219,D,Defensor,1998-02-12,24.5,5500000.0,7.09,0,2,1.59,0.79,1806,21,21,3,0,4,82.74,4,80.0,35,42,3,1
Bundesliga 22/23,1. FC Köln,Jonas Hector,124544,/jonas-hector/profil/spieler/108537,D,Defensor,1990-05-27,32.2,0.0,7.04,0,2,1.8,4.31,2825,32,32,3,0,5,79.64,32,68.75,112,38,2,0
Bundesliga 22/23,1. FC Köln,Timo Hübers,387220,/timo-hubers/profil/spieler/236981,D,Defensor,1996-07-20,26.0,8500000.0,6.91,3,0,1.79,0.56,2558,28,29,8,0,7,82.4,2,100.0,43,58,0,1
Bundesliga 22/23,1. FC Köln,Davie Selke,187437,/davie-selke/profil/spieler/178459,F,Atacante,1995-01-20,27.5,2500000.0,6.82,6,1,4.62,1.72,1174,15,30,3,0,19,59.33,13,38.46,2,1,2,2
Bundesliga 22/23,1. FC Köln,Steffen Tigges,826884,/steffen-tigges/profil/spieler/296879,F,Atacante,1998-07-31,24.0,3500000.0,6.79,6,1,5.03,1.28,1598,17,30,1,0,12,58.9,17,45.45,12,8,3,5
Bundesliga 22/23,1. FC Köln,Eric Martel,988639,/eric-martel/profil/spieler/597000,M,Meio-campo,2002-04-29,20.3,9000000.0,6.78,1,1,1.68,1.31,2025,23,29,6,0,8,79.65,7,58.33,66,33,1,1
Bundesliga 22/23,1. FC Köln,Dimitris Limnios,591044,,M,Meio-campo,1998-05-27,24.2,,6.75,0,0,0.02,0.12,37,0,2,0,0,0,70.59,2,100.0,0,1,0,0
Bundesliga 22/23,1. FC Köln,Dejan Ljubičić,869883,/dejan-ljubicic/profil/spieler/287188,M,Meio-campo,1997-10-08,24.8,10000000.0,6.7,5,1,3.35,1.85,1720,20,27,3,0,15,77.13,28,43.18,25,8,3,2
Bundesliga 22/23,1. FC Köln,Linton Maina,921033,/linton-maina/profil/spieler/335103,M,Meio-campo,1999-06-23,23.1,6000000.0,6.7,3,7,4.61,4.84,2259,27,33,1,0,13,77.28,35,36.67,18,5,13,7
Bundesliga 22/23,1. FC Köln,Jan Uwe Thielmann,1010726,,M,Meio-campo,2002-05-26,20.2,,6.67,2,2,1.06,2.07,858,6,23,5,0,7,67.51,10,59.38,9,9,2,2
Bundesliga 22/23,1. FC Köln,Nikola Soldo,991290,/nikola-soldo/profil/spieler/674921,D,Defensor,2001-01-25,21.5,1500000.0,6.66,0,0,0.65,0.04,592,6,7,1,0,0,78.43,1,0.0,15,7,0,1
Bundesliga 22/23,1. FC Köln,Marvin Schwäbe,187185,/marvin-schwabe/profil/spieler/160929,G,Goleiro,1995-04-25,27.3,7000000.0,6.64,0,0,0.0,0.09,3060,34,34,1,0,0,76.71,0,0.0,1,2,0,0
Bundesliga 22/23,1. FC Köln,Benno Schmitz,147775,/benno-schmitz/profil/spieler/160968,D,Defensor,1994-11-17,27.7,3000000.0,6.64,1,0,0.44,3.15,2429,30,31,6,0,2,63.64,19,30.0,64,26,3,0
Bundesliga 22/23,1. FC Köln,Sargis Adamyan,129927,/sargis-adamyan/profil/spieler/125614,F,Atacante,1993-05-23,29.2,1000000.0,6.59,1,2,3.37,1.4,653,4,24,3,0,12,71.88,8,26.09,14,4,2,4
Bundesliga 22/23,1. FC Köln,Florian Dietz,842215,/florian-dietz/profil/spieler/283871,F,Atacante,1998-08-03,24.0,1000000.0,6.58,1,0,2.52,0.49,391,4,11,1,0,6,55.07,4,20.0,2,0,0,3
Bundesliga 22/23,1. FC Köln,Kingsley Schindler,169113,/kingsley-schindler/profil/spieler/153678,M,Meio-campo,1993-07-12,29.1,1000000.0,6.57,0,1,2.16,0.75,1082,8,29,4,0,4,70.57,10,44.44,23,14,1,3
Bundesliga 22/23,1. FC Köln,Mark Uth,110508,/mark-uth/profil/spieler/112935,M,Meio-campo,1991-08-24,30.9,1500000.0,6.57,0,0,0.07,0.01,43,0,3,2,0,1,84.62,0,50.0,0,0,0,0
Bundesliga 22/23,1. FC Köln,Tim Lemperle,1014290,/tim-lemperle/profil/spieler/553285,F,Atacante,2002-02-05,20.5,1500000.0,6.55,0,0,0.12,1.0,135,0,12,0,0,0,54.9,3,37.5,6,1,2,0
Bundesliga 22/23,1. FC Köln,Denis Huseinbašić,1064842,/denis-huseinbasic/profil/spieler/678479,M,Meio-campo,2001-07-03,21.1,5000000.0,6.54,4,1,2.4,0.59,790,7,24,3,0,4,79.48,5,33.33,23,4,0,2
Bundesliga 22/23,1. FC Köln,Kristian Pedersen,773591,/kristian-pedersen/profil/spieler/331779,D,Defensor,1994-08-04,28.0,1200000.0,6.53,0,0,0.1,0.04,274,3,6,1,0,0,73.88,2,28.57,5,6,0,1
Bundesliga 22/23,1. FC Köln,Mathias Olesen,994490,/mathias-olesen/profil/spieler/490581,M,Meio-campo,2001-03-21,21.4,1200000.0,6.52,0,0,0.0,0.22,484,6,14,1,0,0,79.22,2,66.67,10,2,0,0
Bundesliga 22/23,1. FC Köln,Ondrej Duda,246319,/ondrej-duda/profil/spieler/232418,M,Meio-campo,1994-12-05,27.7,3400000.0,6.48,0,0,0.75,0.75,693,9,13,4,0,3,77.27,8,45.0,9,2,0,2
Bundesliga 22/23,1. FC Köln,Luca Kilian,855676,/luca-kilian/profil/spieler/384553,D,Defensor,1999-09-01,22.9,3500000.0,6.46,1,0,1.12,0.24,1130,13,16,1,2,1,85.97,3,66.67,22,11,0,0
Bundesliga 22/23,1. FC Köln,Justin Diehl,1146132,/justin-diehl/profil/spieler/720162,M,Meio-campo,2004-11-27,17.7,500000.0,6.4,0,0,0.0,0.0,22,0,2,0,0,0,100.0,0,0.0,0,0,0,0
Bundesliga 22/23,1. FC Köln,Kingsley Ehizibue,609206,/kingsley-ehizibue/profil/spieler/272812,M,Meio-campo,1995-05-25,27.2,2500000.0,6.3,0,0,0.02,0.02,62,1,1,0,0,1,57.89,0,0.0,0,2,0,0
Bundesliga 22/23,Bayer 04 Leverkusen,Florian Wirtz,1019322,/florian-wirtz/profil/spieler/598577,M,Meio-campo,2003-05-03,19.2,85000000.0,7.21,1,6,0.75,3.08,1091,11,17,4,0,4,78.55,40,58.54,18,1,9,0
Bundesliga 22/23,Bayer 04 Leverkusen,Moussa Diaby,855817,/moussa-diaby/profil/spieler/395516,M,Meio-campo,1999-07-07,23.1,50000000.0,7.15,9,8,11.06,7.05,2714,33,33,4,0,35,79.24,58,53.13,14,5,14,7
Bundesliga 22/23,Bayer 04 Leverkusen,Exequiel Palacios,822600,/exequiel-palacios/profil/spieler/401578,M,Meio-campo,1998-10-05,23.8,22000000.0,7.03,4,2,2.99,1.58,1662,19,25,4,0,7,85.41,15,66.67,59,33,1,0
Bundesliga 22/23,Bayer 04 Leverkusen,Robert Andrich,168903,/robert-andrich/profil/spieler/159088,D,Defensor,1994-09-22,27.9,11000000.0,6.97,2,2,1.64,0.86,2409,28,29,8,0,9,83.86,18,83.33,61,42,1,1
Bundesliga 22/23,Bayer 04 Leverkusen,Kerem Demirbay,142619,/kerem-demirbay/profil/spieler/125858,M,Meio-campo,1993-07-03,29.1,6000000.0,6.94,4,3,2.25,4.0,1551,17,25,5,0,6,82.52,32,40.0,36,16,5,1
Bundesliga 22/23,Bayer 04 Leverkusen,Jeremie Frimpong,970361,/jeremie-frimpong/profil/spieler/484547,D,Defensor,2000-12-10,21.6,40000000.0,6.94,8,7,7.64,6.33,2717,32,34,4,0,19,81.18,45,62.5,53,16,5,9
